created_at,full_text,source,lang
Tue Nov 16 15:07:52 +0000 2021,@YtNextGenGaming @Target @amazon @KWCH12 @KWCHBraxton You would think they would like to see happy customers and ones who would continue to shop at the stove vs frustrated customers... and that leads to un loyal customers and take business elsewhere,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 15:07:33 +0000 2021,"@LBank_Exchange @Doge2_Official @3friends THE NEXT BILLION DOLLAR PROJECT 🔥 SONOFSHIB 🐾 🚀|  we are bigger army.
 @sonofshib  @elonmusk @Tesla @spacex @binance @coinmarketcap @coinbase @Alex_Hotbit @LBank_Exchange @amazon @AlibabaGroup @kucoincom @davidgokhshtein @dogecoin @NFT @Meta #Sonofshib #son #sonofshibarmy","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 15:07:04 +0000 2021,RT @OfficialTeslaAI: Retweet If U Want @amazon To Accept $Doge!!✅,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 15:06:43 +0000 2021,"So be careful on @amazon reviews they are fixed
I try to do the reviews 100% honest but wrote 3 bad reviews on 3 shady products now I'm blocked from reviewing anymore products after giving 100s of good reviews just a FYI 
Amazon reviews may be miss leading","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 15:06:36 +0000 2021,Look at this horseshit @amazon is selling as their “Amazon’s Choice”!!  Who in the F*ck is buying this crap?  #Fauci #Amazon https://t.co/rh2NQXhns2,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 15:06:29 +0000 2021,RT @OfficialTeslaAI: Retweet If U Want @amazon To Accept $Doge!!✅,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 15:06:29 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 15:06:11 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 15:06:02 +0000 2021,RT @OfficialTeslaAI: Retweet If U Want @amazon To Accept $Doge!!✅,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 15:05:52 +0000 2021,"If it seems too good to be true, it probably is—Yep, even on @Amazon! I thought I was buying 4 NEW tires, not 3 tires manufactured in 2017 and the other in 2016!!! @AmazonHelp @PrimeVideo https://t.co/WzDyNksbcZ","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 15:05:27 +0000 2021,RT @OfficialTeslaAI: Retweet If U Want @amazon To Accept $Doge!!✅,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 15:05:27 +0000 2021,RT @tuhins: My humble gratitude to dynamic @BJP4India Gen Sec Shri @tarunchughbjp ji n the ebullient @pradip103 n his @jankibaat1 team 4 an…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 15:05:23 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 15:05:05 +0000 2021,@DrBobHariri @TonyRobbins @PeterDiamandis @celularity I pre-ordered my copy on @amazon ... looking forward to the read!,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 15:04:24 +0000 2021,"RT @iexpressscience: Fifteen years before @amazon founder, Jeff Bezos, catapulted himself into #space in a rocket, Anousheh Ansari became t…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 15:04:22 +0000 2021,@AmazonHelp @JeffBezos @AmitAgarwal @jagograhakjago @PiyushGoyal @PiyushGoyalOffc @PMOIndia @CimGOI Can I have any update @amazon @JeffBezos can your team help out or listen to the customers view point or we should start accepting that this is the way you do business…@PiyushGoyal Sir what department you look after other than posting unnecessary photos?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 15:04:20 +0000 2021,RT @OfficialTeslaAI: Retweet If U Want @amazon To Accept $Doge!!✅,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 15:04:11 +0000 2021,Retweet If U Want @amazon To Accept $Doge!!✅,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 15:03:46 +0000 2021,RT @amazon: @TheRomanmoonman You got it! We’ll tweet you a reminder when Black Friday &amp; Cyber Monday begin. #EpicDealsAmazon Reply #unsubsc…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 15:03:39 +0000 2021,"RT @iexpressscience: Fifteen years before @amazon founder, Jeff Bezos, catapulted himself into #space in a rocket, Anousheh Ansari became t…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 15:03:38 +0000 2021,"@Rivian an is already worth more than automakers @Ford and @GM 🤩

@amazon has placed a 100,000-vehicle order with Rivian, which will be delivered by 2030 😱 Roads gonna be electrified soon 😉

#Rivian $RIVN #ford #gm #ElectricVehicles https://t.co/YVCNg1nqPF","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en
Tue Nov 16 15:03:36 +0000 2021,Buy #Shib before @Amazon announces it.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 15:03:11 +0000 2021,@ShibaInuHodler @amazon #shiba to 1 dollllllllllarrrrrr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 15:02:18 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 15:01:51 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 15:01:22 +0000 2021,"@RickeySmiley @amazon Yes, my big mama had one. I was born deep down south of Alabama.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 15:01:21 +0000 2021,@prattprattpratt @amazon I would lik  to communicate ...,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 15:01:12 +0000 2021,. @amazon stop advertising warehouse positions to me i’m a minor also i don’t want to piss in water bottles please and thank you,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en
Tue Nov 16 15:01:00 +0000 2021,Y'all thought @Amazon was bad for plus size women? Try buying clothes for men over size 40.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 15:00:58 +0000 2021,RT @tuhins: My humble gratitude to dynamic @BJP4India Gen Sec Shri @tarunchughbjp ji n the ebullient @pradip103 n his @jankibaat1 team 4 an…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 15:00:24 +0000 2021,"ICYMI: @awscloud channel chief Doug Yeum is set to leave the AWS Partner Network (APN) to work for the retail division of parent company @amazon: https://t.co/0vypZwA6oD

@AWS_Partners #AWS https://t.co/sRT0bMaVBV","<a href=""https://www.oktopost.com"" rel=""nofollow"">Oktopost</a>",en
Tue Nov 16 15:00:17 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 15:00:11 +0000 2021,@amazon still waiting for a response from your head office is it really that difficult to send a response email?,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 15:00:10 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:59:47 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:59:08 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:58:46 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:57:51 +0000 2021,"RT @WeActRadio: Think Global Act Local but always @thinklocaldc 2nite 7pm
@Costco
#good @Walmart #bad @amazon pays $0 taxes! Stop giving #b…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:57:33 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:57:15 +0000 2021,"Hey @amazon @amazonIN actually I have a question. I have ordered an earpod of worth rupees 999 from limited time deal, but its actual price was 1499. So my question is that if I refund the product then will I get 999 or 1499.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:56:41 +0000 2021,"RT @dutta_mohon: Buy Pigeon Home Products From Here: https://t.co/1kwyWXSJEc via @amazon 
@AmazonHelp @amazonIN  @JeffBezos","<a href=""https://vchima.com"" rel=""nofollow"">test-shield-bot</a>",en
Tue Nov 16 14:56:40 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 14:56:38 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:56:32 +0000 2021,RT @RobinRoberts: As we count down to #BlackFriday...a sneak peek at some of the best doorbuster deals out there. Next on @GMA @RebeccaJarv…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:56:28 +0000 2021,@ash786149 @Walmart @Microsoft @Target @GameStop @amazon Look how much money y’all made.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:56:20 +0000 2021,"Think Global Act Local but always @thinklocaldc 2nite 7pm
@Costco
#good @Walmart #bad @amazon pays $0 taxes! Stop giving #billionaires who doubled their net worth during #Covid_19 our $ ""We need a revolution of values"" #MLK #dosomething #smallbizforclimate https://t.co/wmqYuiswM2","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:56:13 +0000 2021,"RT @CarlyRowena: The Adult policy is to protect minors, pelvic floor dysfunction is something everyone should be aware of, i have so many ‘…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 14:56:04 +0000 2021,@amazon Amazon customer service people close the chat on me or the phone call when i try to explain them the situation!Is there anyone else in my situation?#help,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:55:22 +0000 2021,RT @mohdsha08436422: plx help me and refund my amount @amazonIN @AmazonNews_IN @AmazonHelp @amazon @amazonmusic,"<a href=""https://vchima.com"" rel=""nofollow"">test-shield-bot</a>",en
Tue Nov 16 14:55:20 +0000 2021,Amazon Smart Thermostat Is Only $59!!! This is CRAZY!! https://t.co/oRhQFXnUmJ via @YouTube @amazon,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 14:54:58 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:54:55 +0000 2021,"@amazon Amazon dont deliver my packages to right address,drivers leave it whatever and customer service wont refund me my money.Basically i am paying amazon for free,they take my money for prime membership and money for items that i dont receive.i already lost so much money","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:53:53 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:53:51 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:53:50 +0000 2021,"RT @RashmiRMisra: I have ordered (order no. 408-9530654-4393928) kurta payjama set on @amazonIN while returning small size set, @amazon  ha…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:53:29 +0000 2021,RT @Hima201096: @ShibaInuHodler @amazon Yes buy and hold #SHIB 💯🚀🚀🚀,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:53:26 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:53:21 +0000 2021,RT @amazon: @alli_correa There are some things in life we just need. Many of us are of the opinion that coffee is one of them. 🥰☕ Is iced y…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:53:08 +0000 2021,@amazon Greeting!  I need job in Amazon's.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:53:03 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 14:53:03 +0000 2021,"RT @amazon: @bprinceeex3 Just pudding it out there, if you have a spoon, you're ready for the whole choco-lot. 🥄","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:53:02 +0000 2021,"@laurDIY Grapefruit: Auric Field, Auric Shield, Millionaire Business: The empire of the world was supposed to let you know ... Path 67 page 200  @amazon  Tellispectragence","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 14:52:59 +0000 2021,"RT @birdwriter7: #mamme #regaliperbambini #kids #childrensbooks 
#lettori #piccolitopidibiblioteca

Luna - The Moon Pig (English Edition) d…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 14:52:33 +0000 2021,RT @SaliVishal: @amazonIN @AmazonHelp @amazon Just wanted to bring to your notice that the launch date mentioned for the product in image i…,"<a href=""https://vchima.com"" rel=""nofollow"">test-shield-bot</a>",en
Tue Nov 16 14:52:32 +0000 2021,"I have ordered (order no. 408-9530654-4393928) kurta payjama set on @amazonIN while returning small size set, @amazon  has delivered only kurta not the payjama. Trying to connect with  @amazonIN customer care  but no response.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:52:31 +0000 2021,RT @tuhins: My humble gratitude to dynamic @BJP4India Gen Sec Shri @tarunchughbjp ji n the ebullient @pradip103 n his @jankibaat1 team 4 an…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:52:20 +0000 2021,"@melmelmuse @YtNextGenGaming @Target @amazon @KWCH12 @KWCHBraxton Well, big corporations are corporate resellers, if you think about. There is only so much a retail store can do. Almost every retail site has bot protection. The only solution is sending everyone in-store, which will create crazy lines, violence, etc..","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Tue Nov 16 14:52:17 +0000 2021,"watching this move in @Qualtrics , patience is key here.  the @amazon deal is much bigger than people think $XM $AMZN","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 14:51:49 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Tue Nov 16 14:51:47 +0000 2021,RT @ShibaInuHodler: Buy #Shib before @Amazon announces it.🛒,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Tue Nov 16 14:51:45 +0000 2021,@AmazonHelp @amazon @amazonIN Pathetic service and pathetic customer response,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
